,query,embedding_output,RT_1,RT_2,RT_submit,catchResponse,species,sameSpecies,pid,birdExperience,attentionWeight,n_reference,n_select,is_ranked
33,./img/warblers_finalized/G26.jpg,"['G26', 'G26', 'G26', 'G15', 'G20', 'G38', 'G5', 'G28', 'G24']",226,720,920,1,G,True,28160,6,0.19999999999999996,8,2,True
34,./img/warblers_finalized/G15.jpg,"['G15', 'T23', 'T10', 'C18', 'T37', 'R4', 'R10', 'R18', 'C34']",391,1043,1312,NA,G,False,28160,6,0.19999999999999996,8,2,True
35,./img/warblers_finalized/R31.jpg,"['R31', 'T20', 'T25', 'G20', 'R3', 'R16', 'G27', 'R31', 'R22']",237,845,1046,0,R,False,28160,6,0.19999999999999996,8,2,True
36,./img/warblers_finalized/T30.jpg,"['T30', 'T21', 'T27', 'T23', 'T1', 'T3', 'T13', 'T14', 'T34']",225,753,955,NA,T,True,28160,6,0.19999999999999996,8,2,True
37,./img/warblers_finalized/T22.jpg,"['T22', 'R32', 'R34', 'C32', 'T29', 'G29', 'T9', 'G18', 'R24']",237,697,909,NA,T,False,28160,6,0.19999999999999996,8,2,True
38,./img/warblers_finalized/C8.jpg,"['C8', 'C30', 'C12', 'T1', 'T11', 'G2', 'T19', 'T31', 'R18']",236,1215,1507,NA,C,False,28160,6,0.19999999999999996,8,2,True
39,./img/warblers_finalized/G14.jpg,"['G14', 'R14', 'R24', 'R3', 'R22', 'C31', 'G25', 'G12', 'T29']",482,1317,1596,NA,G,False,28160,6,0.19999999999999996,8,2,True
40,./img/warblers_finalized/T11.jpg,"['T11', 'R17', 'R4', 'G8', 'T20', 'R37', 'G24', 'G7', 'G38']",835,1635,1904,NA,T,False,28160,6,0.19999999999999996,8,2,True
41,./img/warblers_finalized/T18.jpg,"['T18', 'C9', 'C21', 'C18', 'R30', 'R5', 'C29', 'C17', 'G2']",271,1002,1319,NA,T,False,28160,6,0.19999999999999996,8,2,True
42,./img/warblers_finalized/C9.jpg,"['C9', 'C9', 'C9', 'C21', 'C11', 'C29', 'C30', 'C1', 'C31']",219,825,1107,1,C,True,28160,6,0.19999999999999996,8,2,True
43,./img/warblers_finalized/R36.jpg,"['R36', 'T13', 'C19', 'R2', 'C20', 'T38', 'R23', 'T22', 'T1']",303,1223,1482,NA,R,False,28160,6,0.19999999999999996,8,2,True
44,./img/warblers_finalized/T31.jpg,"['T31', 'T20', 'T34', 'R32', 'T22', 'R2', 'T33', 'C39', 'R33']",446,1077,1346,NA,T,False,28160,6,0.19999999999999996,8,2,True
45,./img/warblers_finalized/R9.jpg,"['R9', 'R22', 'R17', 'R26', 'R38', 'R35', 'R34', 'R2', 'R33']",1564,2080,2351,NA,R,True,28160,6,0.19999999999999996,8,2,True
46,./img/warblers_finalized/G4.jpg,"['G4', 'G23', 'G27', 'G26', 'G36', 'G20', 'G5', 'G0', 'G1']",269,843,1168,NA,G,True,28160,6,0.19999999999999996,8,2,True
47,./img/warblers_finalized/C26.jpg,"['C26', 'C5', 'C1', 'C25', 'C30', 'C27', 'C23', 'C4', 'C28']",828,1514,1682,NA,C,True,28160,6,0.19999999999999996,8,2,True
48,./img/warblers_finalized/G1.jpg,"['G1', 'G32', 'C13', 'R9', 'C30', 'C10', 'G17', 'T38', 'T11']",492,1145,1347,NA,G,False,28160,6,0.19999999999999996,8,2,True
49,./img/warblers_finalized/G29.jpg,"['G29', 'T11', 'T9', 'C9', 'C34', 'R27', 'T13', 'G30', 'T10']",291,829,1077,NA,G,False,28160,6,0.19999999999999996,8,2,True
50,./img/warblers_finalized/C4.jpg,"['C4', 'C13', 'C17', 'C16', 'C29', 'C21', 'C35', 'C27', 'C36']",189,808,1076,NA,C,True,28160,6,0.19999999999999996,8,2,True
51,./img/warblers_finalized/R11.jpg,"['R11', 'T35', 'R21', 'G35', 'C4', 'R19', 'C1', 'R1', 'C26']",238,834,1115,NA,R,False,28160,6,0.19999999999999996,8,2,True
52,./img/warblers_finalized/G23.jpg,"['G23', 'G26', 'C17', 'G37', 'C19', 'G12', 'C36', 'T27', 'G9']",233,739,979,NA,G,False,28160,6,0.19999999999999996,8,2,True
53,./img/warblers_finalized/C31.jpg,"['C31', 'C12', 'R1', 'R34', 'R20', 'G31', 'T25', 'R15', 'G18']",244,897,1157,NA,C,False,28160,6,0.19999999999999996,8,2,True
54,./img/warblers_finalized/C35.jpg,"['C35', 'C3', 'C29', 'C22', 'C6', 'C28', 'C13', 'C18', 'C19']",290,953,1223,NA,C,True,28160,6,0.19999999999999996,8,2,True
55,./img/warblers_finalized/R34.jpg,"['R34', 'G11', 'R37', 'R0', 'G20', 'R18', 'T6', 'T37', 'C18']",270,1033,1272,NA,R,False,28160,6,0.19999999999999996,8,2,True
56,./img/warblers_finalized/R33.jpg,"['R33', 'T30', 'R34', 'R29', 'R26', 'C4', 'T18', 'G35', 'T2']",333,873,1108,NA,R,False,28160,6,0.19999999999999996,8,2,True
57,./img/warblers_finalized/R6.jpg,"['R6', 'R24', 'G18', 'R31', 'R36', 'G10', 'T20', 'T19', 'R15']",280,752,1012,NA,R,False,28160,6,0.19999999999999996,8,2,True
58,./img/warblers_finalized/C7.jpg,"['C7', 'G34', 'G24', 'G3', 'G33', 'R37', 'G25', 'R33', 'C17']",284,900,1193,NA,C,False,28160,6,0.19999999999999996,8,2,True
59,./img/warblers_finalized/T39.jpg,"['T39', 'C20', 'C0', 'G38', 'R32', 'R27', 'C27', 'G26', 'R38']",259,754,1114,NA,T,False,28160,6,0.19999999999999996,8,2,True
60,./img/warblers_finalized/G39.jpg,"['G39', 'R17', 'C5', 'T25', 'T11', 'G22', 'R8', 'G37', 'C2']",584,1327,1586,NA,G,False,28160,6,0.19999999999999996,8,2,True
61,./img/warblers_finalized/R14.jpg,"['R14', 'R31', 'T14', 'T35', 'G9', 'C29', 'G35', 'T12', 'G10']",235,1157,1426,NA,R,False,28160,6,0.19999999999999996,8,2,True
62,./img/warblers_finalized/T6.jpg,"['T6', 'R2', 'C29', 'C3', 'G37', 'G11', 'C24', 'G14', 'R5']",170,699,990,NA,T,False,28160,6,0.19999999999999996,8,2,True
63,./img/warblers_finalized/C27.jpg,"['C27', 'R34', 'G20', 'T1', 'G18', 'G31', 'G0', 'C8', 'T9']",166,717,1065,NA,C,False,28160,6,0.19999999999999996,8,2,True
64,./img/warblers_finalized/R7.jpg,"['R7', 'R29', 'G30', 'T30', 'R4', 'T0', 'T28', 'C27', 'T32']",153,681,986,NA,R,False,28160,6,0.19999999999999996,8,2,True
65,./img/warblers_finalized/R18.jpg,"['R18', 'G21', 'R38', 'C31', 'C37', 'G4', 'T8', 'R3', 'R9']",211,740,986,NA,R,False,28160,6,0.19999999999999996,8,2,True
66,./img/warblers_finalized/T3.jpg,"['T3', 'C15', 'G22', 'T4', 'G32', 'G26', 'C9', 'C24', 'R7']",168,795,1076,NA,T,False,28160,6,0.19999999999999996,8,2,True
67,./img/warblers_finalized/R20.jpg,"['R20', 'C19', 'C34', 'T28', 'T9', 'C36', 'T17', 'C3', 'G25']",329,1024,1340,NA,R,False,28160,6,0.19999999999999996,8,2,True
68,./img/warblers_finalized/R25.jpg,"['R25', 'G9', 'C29', 'R7', 'G24', 'G15', 'C22', 'R20', 'R38']",152,727,1063,NA,R,False,28160,6,0.19999999999999996,8,2,True
69,./img/warblers_finalized/R16.jpg,"['R16', 'T26', 'T21', 'G28', 'G0', 'G5', 'C5', 'C21', 'T1']",308,1175,1546,NA,R,False,28160,6,0.19999999999999996,8,2,True
70,./img/warblers_finalized/G35.jpg,"['G35', 'G19', 'G5', 'G31', 'G10', 'G37', 'G33', 'G38', 'G1']",165,952,1312,NA,G,True,28160,6,0.19999999999999996,8,2,True
71,./img/warblers_finalized/C30.jpg,"['C30', 'C16', 'C33', 'C30', 'C9', 'C8', 'C34', 'C39', 'C35']",293,1024,1330,0,C,True,28160,6,0.19999999999999996,8,2,True
72,./img/warblers_finalized/G18.jpg,"['G18', 'C5', 'R17', 'R22', 'G0', 'C34', 'G35', 'T19', 'T9']",300,909,1369,NA,G,False,28160,6,0.19999999999999996,8,2,True
73,./img/warblers_finalized/G12.jpg,"['G12', 'G13', 'G28', 'G25', 'G24', 'G10', 'G14', 'G37', 'G17']",257,909,1336,NA,G,True,28160,6,0.19999999999999996,8,2,True
74,./img/warblers_finalized/G0.jpg,"['G0', 'C17', 'C33', 'T22', 'G34', 'G2', 'T26', 'C19', 'C13']",261,834,1170,NA,G,False,28160,6,0.19999999999999996,8,2,True
75,./img/warblers_finalized/G7.jpg,"['G7', 'G7', 'C32', 'R2', 'T12', 'R23', 'C14', 'T24']",237,1093,1385,1,G,False,28160,6,0.19999999999999996,8,2,True
76,./img/warblers_finalized/C12.jpg,"['C12', 'C24', 'C12', 'C17', 'C1', 'C11', 'C26', 'C19', 'C37']",296,912,1195,1,C,True,28160,6,0.19999999999999996,8,2,True
77,./img/warblers_finalized/C38.jpg,"['C38', 'G0', 'R14', 'C36', 'T20', 'R0', 'T32', 'T33', 'R31']",266,807,1109,NA,C,False,28160,6,0.19999999999999996,8,2,True
78,./img/warblers_finalized/T16.jpg,"['T16', 'C0', 'G13', 'C6', 'C26', 'T22', 'G3', 'G38', 'T31']",323,999,1292,NA,T,False,28160,6,0.19999999999999996,8,2,True
79,./img/warblers_finalized/C11.jpg,"['C11', 'G16', 'C30', 'C17', 'G27', 'G8', 'G0', 'C22', 'T32']",292,799,1192,NA,C,False,28160,6,0.19999999999999996,8,2,True
80,./img/warblers_finalized/R2.jpg,"['R2', 'C14', 'T35', 'C23', 'G6', 'C3', 'C7', 'R31', 'G10']",1379,2134,2404,NA,R,False,28160,6,0.19999999999999996,8,2,True
81,./img/warblers_finalized/G25.jpg,"['G25', 'T0', 'C15', 'C24', 'C34', 'R0', 'G12', 'G24', 'G16']",312,995,1280,NA,G,False,28160,6,0.19999999999999996,8,2,True
82,./img/warblers_finalized/C16.jpg,"['C16', 'C36', 'C28', 'C27', 'G7', 'R20', 'T34', 'R38', 'R14']",485,1069,1372,NA,C,False,28160,6,0.19999999999999996,8,2,True
83,./img/warblers_finalized/C6.jpg,"['C6', 'G8', 'T17', 'R18', 'T24', 'C0', 'R8', 'R1', 'T21']",302,829,1098,NA,C,False,28160,6,0.19999999999999996,8,2,True
84,./img/warblers_finalized/G13.jpg,"['G13', 'C4', 'G27', 'R20', 'R17', 'G23', 'R34', 'T37', 'R38']",362,956,1339,NA,G,False,28160,6,0.19999999999999996,8,2,True
85,./img/warblers_finalized/G31.jpg,"['G31', 'R34', 'R5', 'R28', 'R10', 'T32', 'G11', 'T3', 'T20']",473,1013,1428,NA,G,False,28160,6,0.19999999999999996,8,2,True
86,./img/warblers_finalized/G3.jpg,"['G3', 'G18', 'T24', 'C36', 'R18', 'G13', 'C37', 'G35', 'C0']",193,674,968,NA,G,False,28160,6,0.19999999999999996,8,2,True
87,./img/warblers_finalized/R38.jpg,"['R38', 'T34', 'T30', 'C14', 'T13', 'G30', 'G5', 'R24', 'G36']",126,1044,1315,NA,R,False,28160,6,0.19999999999999996,8,2,True
88,./img/warblers_finalized/R37.jpg,"['R37', 'C21', 'R7', 'C24', 'C38', 'T35', 'T4', 'C11', 'C31']",808,1606,1887,NA,R,False,28160,6,0.19999999999999996,8,2,True
89,./img/warblers_finalized/C28.jpg,"['C28', 'C39', 'G17', 'R0', 'C6', 'R13', 'T9', 'T26', 'C8']",158,760,1131,NA,C,False,28160,6,0.19999999999999996,8,2,True
90,./img/warblers_finalized/T9.jpg,"['T9', 'T34', 'T0', 'T23', 'T12', 'T8', 'T13', 'T4', 'T18']",304,961,1296,NA,T,True,28160,6,0.19999999999999996,8,2,True
91,./img/warblers_finalized/T35.jpg,"['T35', 'T14', 'T12', 'T38', 'T21', 'T8', 'T23', 'T4', 'T15']",285,1051,1386,NA,T,True,28160,6,0.19999999999999996,8,2,True
92,./img/warblers_finalized/T32.jpg,"['T32', 'R27', 'G13', 'T17', 'C33', 'C27', 'C22', 'G10', 'C30']",256,785,1122,NA,T,False,28160,6,0.19999999999999996,8,2,True
93,./img/warblers_finalized/T20.jpg,"['T20', 'C8', 'T22', 'T6', 'T39', 'R19', 'T10', 'C11', 'G13']",303,1035,1360,NA,T,False,28160,6,0.19999999999999996,8,2,True
94,./img/warblers_finalized/G21.jpg,"['G21', 'G0', 'G16', 'G38', 'G15', 'G32', 'G2', 'G25', 'G35']",371,1237,1529,NA,G,True,28160,6,0.19999999999999996,8,2,True
95,./img/warblers_finalized/C24.jpg,"['C24', 'R36', 'R33', 'T17', 'R16', 'R18', 'G37', 'T24', 'T39']",242,692,985,NA,C,False,28160,6,0.19999999999999996,8,2,True
96,./img/warblers_finalized/G19.jpg,"['G19', 'G0', 'C9', 'C13', 'R32', 'T25', 'G4', 'T38', 'C1']",130,1256,1548,NA,G,False,28160,6,0.19999999999999996,8,2,True
97,./img/warblers_finalized/R23.jpg,"['R23', 'C9', 'T34', 'G13', 'C3', 'R14', 'C38', 'T22', 'R2']",156,763,1079,NA,R,False,28160,6,0.19999999999999996,8,2,True
98,./img/warblers_finalized/C25.jpg,"['C25', 'T34', 'T17', 'G9', 'C25', 'G3', 'R19', 'R22', 'R26']",237,811,1046,0,C,False,28160,6,0.19999999999999996,8,2,True
99,./img/warblers_finalized/G37.jpg,"['G37', 'G15', 'R33', 'R34', 'G17', 'G36', 'R26', 'R9', 'T13']",335,988,1270,NA,G,False,28160,6,0.19999999999999996,8,2,True
100,./img/warblers_finalized/C1.jpg,"['C1', 'G1', 'T24', 'G34', 'T6', 'T30', 'R13', 'C22', 'T34']",1817,2447,2673,NA,C,False,28160,6,0.19999999999999996,8,2,True
101,./img/warblers_finalized/G24.jpg,"['G24', 'T8', 'G21', 'G4', 'R16', 'R15', 'R14', 'C16', 'R25']",310,1031,1278,NA,G,False,28160,6,0.19999999999999996,8,2,True
102,./img/warblers_finalized/G10.jpg,"['G10', 'C23', 'R35', 'C7', 'G4', 'T1', 'T35', 'G13', 'T15']",258,853,1110,NA,G,False,28160,6,0.19999999999999996,8,2,True
103,./img/warblers_finalized/C32.jpg,"['C32', 'T18', 'G26', 'C2', 'C8', 'T39', 'R15', 'T26', 'G37']",213,707,945,NA,C,False,28160,6,0.19999999999999996,8,2,True
104,./img/warblers_finalized/R10.jpg,"['R10', 'T35', 'T20', 'C37', 'G18', 'T36', 'G2', 'G35', 'T15']",153,772,1019,NA,R,False,28160,6,0.19999999999999996,8,2,True
105,./img/warblers_finalized/C37.jpg,"['C37', 'T30', 'T26', 'G20', 'G13', 'G38', 'C9', 'C15', 'G33']",238,809,1081,NA,C,False,28160,6,0.19999999999999996,8,2,True
106,./img/warblers_finalized/G33.jpg,"['G33', 'R7', 'T38', 'C20', 'C10', 'T20', 'G28', 'G25', 'G22']",335,1031,1306,NA,G,False,28160,6,0.19999999999999996,8,2,True
107,./img/warblers_finalized/T27.jpg,"['T27', 'T21', 'T8', 'G24', 'C15', 'R14', 'T33', 'C23', 'T17']",262,769,1037,NA,T,False,28160,6,0.19999999999999996,8,2,True
108,./img/warblers_finalized/R12.jpg,"['R12', 'R33', 'R37', 'R16', 'R35', 'R1', 'R18', 'R23', 'R5']",299,860,1185,NA,R,True,28160,6,0.19999999999999996,8,2,True
109,./img/warblers_finalized/C30.jpg,"['C30', 'C16', 'C33', 'C30', 'C9', 'C8', 'C34', 'C30', 'C35']",292,1259,1563,0,C,True,28160,6,0.19999999999999996,8,2,True
110,./img/warblers_finalized/C20.jpg,"['C20', 'R28', 'T25', 'R25', 'C9', 'C10', 'C29', 'R3', 'C22']",311,996,1401,NA,C,False,28160,6,0.19999999999999996,8,2,True
111,./img/warblers_finalized/T14.jpg,"['T14', 'C14', 'C23', 'G31', 'R4', 'R34', 'T28', 'R33', 'R25']",514,1077,1323,NA,T,False,28160,6,0.19999999999999996,8,2,True
112,./img/warblers_finalized/G17.jpg,"['G17', 'G16', 'G27', 'G28', 'G29', 'G22', 'G7', 'G24', 'G0']",328,936,1163,NA,G,True,28160,6,0.19999999999999996,8,2,True
113,./img/warblers_finalized/T33.jpg,"['T33', 'G1', 'T6', 'R28', 'G2', 'T18', 'G5', 'C26', 'G38']",203,722,924,NA,T,False,28160,6,0.19999999999999996,8,2,True
114,./img/warblers_finalized/C22.jpg,"['C22', 'T38', 'G5', 'R35', 'R2', 'R7', 'R0', 'T5', 'R12']",251,1130,1330,NA,C,False,28160,6,0.19999999999999996,8,2,True
115,./img/warblers_finalized/T7.jpg,"['T7', 'R31', 'G20', 'T16', 'R5', 'C35', 'G4', 'C9', 'R32']",179,696,920,NA,T,False,28160,6,0.19999999999999996,8,2,True
116,./img/warblers_finalized/G5.jpg,"['G5', 'T28', 'G30', 'T25', 'T36', 'R25', 'R39', 'R9', 'G18']",199,750,918,NA,G,False,28160,6,0.19999999999999996,8,2,True
117,./img/warblers_finalized/T12.jpg,"['T12', 'T27', 'T19', 'T23', 'T31', 'T14', 'T20', 'T12', 'T17']",302,887,1069,0,T,True,28160,6,0.19999999999999996,8,2,True
118,./img/warblers_finalized/R32.jpg,"['R32', 'R1', 'T3', 'G8', 'G6', 'G14', 'R17', 'G31', 'C20']",158,659,996,NA,R,False,28160,6,0.19999999999999996,8,2,True
119,./img/warblers_finalized/T36.jpg,"['T36', 'T8', 'R3', 'G2', 'G20', 'G10', 'C39', 'G31', 'R10']",252,816,1107,NA,T,False,28160,6,0.19999999999999996,8,2,True
120,./img/warblers_finalized/C36.jpg,"['C36', 'T19', 'C11', 'G19', 'T15', 'C37', 'R10', 'R21', 'R19']",954,2416,2687,NA,C,False,28160,6,0.19999999999999996,8,2,True
121,./img/warblers_finalized/C39.jpg,"['C39', 'G19', 'T14', 'T36', 'C29', 'T18', 'G18', 'T31', 'C5']",335,919,1188,NA,C,False,28160,6,0.19999999999999996,8,2,True
122,./img/warblers_finalized/R28.jpg,"['R28', 'T0', 'G21', 'R19', 'T9', 'T20', 'R31', 'G20', 'G29']",231,897,1166,NA,R,False,28160,6,0.19999999999999996,8,2,True
123,./img/warblers_finalized/C2.jpg,"['C2', 'R27', 'T11', 'R36', 'R29', 'C14', 'T39', 'T7', 'R20']",617,1204,1449,NA,C,False,28160,6,0.19999999999999996,8,2,True
124,./img/warblers_finalized/R26.jpg,"['R26', 'R32', 'R18', 'R13', 'R20', 'R28', 'R6', 'R17', 'R16']",290,887,1148,NA,R,True,28160,6,0.19999999999999996,8,2,True
125,./img/warblers_finalized/C29.jpg,"['C29', 'T27', 'G17', 'G25', 'T38', 'T25', 'C34', 'T14', 'T16']",167,674,913,NA,C,False,28160,6,0.19999999999999996,8,2,True
126,./img/warblers_finalized/R17.jpg,"['R17', 'R4', 'R1', 'R9', 'R8', 'R39', 'R26', 'R37', 'R6']",187,683,809,NA,R,True,28160,6,0.19999999999999996,8,2,True
127,./img/warblers_finalized/T28.jpg,"['T28', 'T23', 'G32', 'T7', 'T36', 'T30', 'T25', 'T4', 'R23']",230,761,885,NA,T,False,28160,6,0.19999999999999996,8,2,True
128,./img/warblers_finalized/G38.jpg,"['G38', 'G38', 'C21', 'R10', 'C2', 'T13', 'T35', 'G4', 'G2']",200,741,886,1,G,False,28160,6,0.19999999999999996,8,2,True
129,./img/warblers_finalized/G11.jpg,"['G11', 'R12', 'R22', 'C33', 'R18', 'R17', 'C3', 'T24', 'R7']",279,739,942,NA,G,False,28160,6,0.19999999999999996,8,2,True
130,./img/warblers_finalized/T13.jpg,"['T13', 'C12', 'T23', 'G35', 'G2', 'C6', 'C1', 'C35', 'G10']",248,787,999,NA,T,False,28160,6,0.19999999999999996,8,2,True
131,./img/warblers_finalized/C3.jpg,"['C3', 'R37', 'T28', 'C4', 'C35', 'R17', 'R26', 'R3', 'T17']",266,984,1267,NA,C,False,28160,6,0.19999999999999996,8,2,True
132,./img/warblers_finalized/C17.jpg,"['C17', 'C11', 'C1', 'C37', 'C10', 'C2', 'C38', 'C12', 'C28']",818,1528,1852,NA,C,True,28160,6,0.19999999999999996,8,2,True
133,./img/warblers_finalized/R27.jpg,"['R27', 'T26', 'C0', 'T4', 'G35', 'C21', 'T35', 'C9', 'G11']",242,738,1018,NA,R,False,28160,6,0.19999999999999996,8,2,True
134,./img/warblers_finalized/T37.jpg,"['T37', 'R18', 'R34', 'C1', 'G18', 'C5', 'C28', 'T0', 'G29']",257,811,1111,NA,T,False,28160,6,0.19999999999999996,8,2,True
135,./img/warblers_finalized/T24.jpg,"['T24', 'C12', 'T0', 'C38', 'C25', 'T19', 'R18', 'C33', 'R8']",299,1220,1557,NA,T,False,28160,6,0.19999999999999996,8,2,True
136,./img/warblers_finalized/G16.jpg,"['G16', 'C25', 'R25', 'T2', 'C33', 'G12', 'R9', 'T34', 'R13']",586,1135,1419,NA,G,False,28160,6,0.19999999999999996,8,2,True
137,./img/warblers_finalized/T38.jpg,"['T38', 'C21', 'T39', 'R37', 'G37', 'T22', 'G20', 'C32', 'R0']",301,783,1087,NA,T,False,28160,6,0.19999999999999996,8,2,True
